profile_age_days,applications_7d,applications_30d,avg_applications_30d,app_to_avg_ratio,skills_count,endorsements_count,experience_years,skills_to_exp_ratio,institution_risk_score,company_risk_score,gpa_anomaly_score,tenure_gap_months,avg_tenure_months,time_since_last_app_hrs,is_new_device,ip_risk_score,email_risk_score,login_velocity_24h,failed_logins_24h,copy_paste_ratio,feature_noise_1,feature_noise_2,feature_noise_3,feature_noise_4
51,0,19,10.7667,0.0586,22,21,6.5,3.035,0.4405,0.2709,0.1076,0.6,30.7,8.85,0,0.4039,0.0152,1,0,0.0979,0.0457,-0.8914,68.0,0.1353
607,6,23,2.7809,0.2724,7,51,3.2,1.651,0.1675,0.0888,0.0395,1.1,11.8,6.06,0,0.215,0.4751,1,0,0.2764,-0.661,-1.6397,50.0,0.2659
2721,2,12,4.457,0.0891,67,54,26.7,2.43,0.0521,0.1271,0.3028,1.1,17.3,75.8,1,0.1487,0.131,0,0,0.0622,0.1348,-1.0592,45.0,0.8081
2266,2,7,4.2722,0.0542,13,41,2.8,3.484,0.3108,0.7177,0.2458,7.2,18.5,20.19,1,0.156,0.3506,2,2,0.0527,-0.5087,0.1303,2.0,0.2817
2213,4,4,1.6572,0.0789,4,2,1.0,2.471,0.1526,0.4521,0.0774,0.1,7.8,1.25,0,0.0484,0.4841,1,0,0.0358,2.4474,0.3496,56.0,0.7225
3563,4,8,3.8482,0.0687,16,30,5.7,2.509,0.2589,0.325,0.1979,5.9,25.8,127.05,0,0.2068,0.1327,1,0,0.2197,-1.1108,1.0807,48.0,0.6045
2446,3,9,2.0196,0.1461,3,33,0.9,1.703,0.119,0.3541,0.0889,2.8,28.0,215.93,0,0.2541,0.149,1,0,0.1077,0.1709,-1.0291,93.0,0.3298
1293,5,14,1.4541,0.3137,14,56,2.8,3.732,0.1775,0.2736,0.1099,0.4,9.0,137.57,0,0.0441,0.0542,0,0,0.161,-1.9045,-0.2537,66.0,0.2732
2189,0,15,4.5101,0.11,7,14,1.3,3.162,0.2869,0.0249,0.2421,6.4,103.2,51.18,0,0.5449,0.3055,0,0,0.2876,0.0476,-1.3126,1.0,0.0256
1129,6,17,1.4515,0.3816,8,20,2.6,2.43,0.1582,0.0602,0.1299,1.5,52.7,158.6,0,0.1802,0.3282,1,1,0.2594,1.2904,-1.3507,37.0,0.4036
3278,7,14,7.4405,0.0624,9,26,2.2,2.878,0.0734,0.0901,0.2052,0.4,12.3,331.28,0,0.1145,0.0184,1,0,0.1287,-0.2125,0.6025,22.0,0.9409
2427,1,3,5.7152,0.0174,13,59,2.4,3.947,0.3337,0.0038,0.3377,3.7,11.1,21.01,0,0.2374,0.2104,1,0,0.2616,1.7734,-1.6687,83.0,0.4463
42,4,12,0.7988,0.4807,11,42,1.8,3.91,0.3618,0.0878,0.0956,1.0,50.2,13.24,0,0.3836,0.369,1,1,0.4691,-0.3027,1.4192,33.0,0.7737
912,0,13,7.0257,0.0614,38,22,13.1,2.698,0.0573,0.6806,0.4958,3.0,6.6,93.54,0,0.2824,0.4419,3,0,0.0514,0.6061,-0.4999,14.0,0.0036
1663,3,9,0.4728,0.5927,19,34,4.4,3.604,0.1078,0.1144,0.0716,1.9,18.7,0.23,0,0.2302,0.1331,1,2,0.4846,0.4081,0.9739,88.0,0.7137
3409,1,5,1.9907,0.0823,7,20,1.6,2.79,0.1365,0.33,0.3498,3.4,20.7,161.86,1,0.2585,0.3503,1,0,0.6584,-0.6,0.6462,13.0,0.075
2013,2,19,3.7407,0.1678,17,16,4.7,3.094,0.2188,0.4258,0.2407,1.8,13.7,50.48,1,0.2172,0.7956,34,3,0.3971,-0.5943,-0.4293,58.0,0.404
3536,46,371,2.1841,5.5771,13,36,1.7,4.903,0.3015,0.0757,0.0987,1.6,9.8,0.0196,0,0.0726,0.3502,0,0,0.0902,1.9605,-1.1909,91.0,0.7656
1547,0,0,1.015,0.0,75,33,24.4,2.958,0.2767,0.4121,0.3847,1.9,26.8,197.71,0,0.0553,0.0382,1,0,0.2137,0.8518,-0.6688,40.0,0.1195
718,0,13,2.818,0.152,80,46,35.3,2.205,0.0595,0.4174,0.1,0.6,15.7,119.19,0,0.138,0.1518,2,0,0.2515,-0.5908,1.0876,74.0,0.1713
808,4,9,8.1148,0.0368,22,21,10.4,1.935,0.3891,0.4604,0.1415,12.0,12.9,134.99,0,0.1294,0.1709,0,0,0.0578,0.7462,0.5011,43.0,0.581
1143,5,5,6.4295,0.0258,29,33,13.3,2.072,0.5608,0.3006,0.444,3.4,14.7,0.63,1,0.2056,0.159,2,0,0.2451,1.0249,-0.8052,16.0,0.3795
707,6,16,4.3407,0.1219,38,19,20.4,1.795,0.3139,0.0486,0.1448,0.3,13.3,58.14,0,0.4219,0.472,1,1,0.1974,1.1133,2.6413,23.0,0.9288
1395,5,14,1.0254,0.4408,26,50,7.7,3.049,0.0831,0.3197,0.0662,1.3,20.2,72.34,0,0.2651,0.0902,2,0,0.5545,-0.9057,0.6585,76.0,0.3245
2414,6,9,1.4492,0.2024,16,51,5.6,2.455,0.2801,0.0124,0.1511,1.8,10.0,20.48,0,0.0705,0.1199,0,0,0.3348,-1.6209,-0.403,34.0,0.6949
2476,2,2,7.0584,0.0094,34,21,11.5,2.793,0.0314,0.0207,0.3414,0.6,12.7,71.77,0,0.3132,0.3412,2,0,0.2955,-0.6986,0.3755,82.0,0.4246
3206,0,18,2.9988,0.1979,9,8,0.7,5.511,0.4426,0.131,0.2553,3.6,18.5,8.39,0,0.302,0.0874,1,0,0.1446,-0.0548,-0.364,87.0,0.0542
3021,2,10,5.2034,0.0637,43,29,15.2,2.669,0.1353,0.0671,0.0783,0.4,23.3,18.42,0,0.0358,0.4141,3,1,0.1884,2.0499,0.0805,13.0,0.9743
3270,3,12,5.9857,0.0665,51,59,22.6,2.161,0.2767,0.1317,0.024,4.8,16.2,115.12,1,0.2642,0.3097,2,0,0.2312,0.7182,2.4333,72.0,0.5514
3286,3,16,5.5414,0.0957,6,21,2.4,1.902,0.1127,0.3274,0.2876,1.7,17.8,59.14,0,0.1921,0.3176,3,1,0.0336,1.3939,-0.334,83.0,0.8533
1024,4,17,2.0766,0.2686,31,48,20.1,1.489,0.1912,0.1183,0.0836,4.5,120.0,69.82,0,0.515,0.0513,1,0,0.1079,-0.305,0.054,46.0,0.8149
1078,3,15,1.1341,0.4283,72,45,34.8,2.013,0.4455,0.0914,0.1279,2.2,18.5,11.89,1,0.0196,0.341,2,1,0.1977,0.773,1.0577,7.0,0.8812
3003,2,19,1.9915,0.3128,12,35,4.5,2.328,0.318,0.0361,0.1361,9.5,24.9,113.73,0,0.0116,0.2583,4,0,0.1971,-0.3157,-0.3057,47.0,0.8123
3332,3,3,3.2883,0.0301,19,23,7.4,2.357,0.3632,0.3536,0.0779,1.6,56.4,8.78,0,0.0199,0.1447,1,0,0.5403,-0.7547,0.1071,29.0,0.6466
534,2,5,2.6388,0.0624,26,15,11.2,2.202,0.3018,0.3839,0.2626,1.5,28.2,209.55,0,0.1325,0.1345,2,0,0.2639,0.0331,-0.4535,81.0,0.5502
1073,2,3,2.7823,0.0355,35,44,16.2,2.035,0.2936,0.101,0.294,1.8,8.2,49.68,0,0.2355,0.1448,1,0,0.0968,-0.7978,-0.1674,80.0,0.2318
314,3,5,2.0591,0.0797,33,27,10.8,2.804,0.2624,0.503,0.2532,0.6,14.9,13.01,1,0.2072,0.5145,26,4,0.0903,-1.3115,-0.207,51.0,0.7668
2061,6,19,1.4585,0.4245,12,1,1.7,4.554,0.4644,0.0273,0.0049,1.1,15.4,10.87,0,0.0415,0.2627,5,0,0.3004,0.2554,1.411,66.0,0.0644
3001,4,11,7.6839,0.0475,13,27,4.1,2.647,0.477,0.2443,0.5255,2.7,14.0,6.21,0,0.1726,0.1388,1,0,0.0632,0.0465,-0.1347,98.0,0.4623
2412,0,15,7.7544,0.0642,8,33,2.6,2.314,0.0957,0.1338,0.1908,14.9,61.2,108.27,0,0.2835,0.192,4,0,0.235,1.3685,-0.1848,46.0,0.7322
2424,4,7,11.982,0.0194,35,3,12.4,2.678,0.0457,0.087,0.106,1.1,48.9,22.26,1,0.1288,0.1242,1,0,0.3606,0.3205,-0.7767,55.0,0.2024
1646,7,14,1.309,0.3476,42,18,13.0,3.014,0.3693,0.4549,0.0445,2.9,17.3,56.92,1,0.2589,0.2521,1,0,0.2255,1.2287,1.0579,29.0,0.9121
2740,1,13,4.8629,0.0885,23,56,7.2,2.828,0.4381,0.5129,0.5555,3.5,27.8,9.1,0,0.3709,0.1676,4,0,0.0815,0.8593,-0.9354,78.0,0.0234
3442,5,6,6.2409,0.0319,15,44,7.6,1.776,0.0868,0.3661,0.1598,0.2,21.4,57.46,0,0.2705,0.1319,1,0,0.5409,-0.0988,0.4026,72.0,0.2091
2077,7,22,1.0971,0.6487,21,0,9.6,2.024,0.0621,0.0434,0.3215,5.8,11.6,23.36,0,0.3412,0.0356,2,0,0.3882,0.8973,-1.1553,39.0,0.0438
1985,0,2,1.0297,0.0627,41,3,17.8,2.204,0.1182,0.1731,0.5481,1.4,18.4,15.15,1,0.2989,0.1727,1,0,0.3432,-0.1918,-0.8079,36.0,0.3539
2952,5,22,8.627,0.0847,11,15,3.7,2.557,0.2794,0.2914,0.2186,0.7,7.6,47.79,0,0.2916,0.0192,0,0,0.2949,0.8414,0.9508,46.0,0.3412
2462,3,7,3.0174,0.0765,10,7,3.0,2.718,0.1392,0.1775,0.5581,0.6,17.2,26.7,0,0.1396,0.0728,1,0,0.5165,0.4268,-0.2324,96.0,0.9184
1223,6,8,2.6921,0.0978,17,29,3.3,3.993,0.1203,0.4375,0.6242,4.8,18.4,63.16,0,0.1191,0.2277,0,1,0.3708,0.6694,0.6506,43.0,0.4245
1496,6,6,2.7942,0.0707,12,37,6.6,1.599,0.2143,0.5383,0.0584,0.1,81.1,1.26,0,0.298,0.4219,1,1,0.076,1.2917,-1.1016,95.0,0.7791
2226,0,18,3.8645,0.1539,24,31,12.5,1.831,0.7572,0.2958,0.7457,8.5932,10.9,294.14,0,0.0341,0.1863,2,0,0.3328,-0.9397,-0.428,75.0,0.2354
439,0,8,1.3344,0.195,17,25,5.9,2.526,0.3162,0.2034,0.1562,0.8,38.5,95.79,0,0.1476,0.033,0,0,0.2283,0.3002,0.5582,78.0,0.0344
942,6,10,5.5266,0.06,41,10,22.2,1.787,0.2281,0.0107,0.1485,0.3,8.7,111.43,0,0.0713,0.0385,2,0,0.203,0.1227,1.6504,32.0,0.6827
3243,1,18,5.4769,0.1089,72,5,26.6,2.629,0.1541,0.3974,0.2773,5.8,13.4,367.76,0,0.0517,0.0441,1,1,0.6513,2.3246,1.0192,9.0,0.7044
656,1,18,0.9209,0.6288,11,57,4.7,1.967,0.1093,0.3172,0.0507,0.4,19.0,656.45,0,0.1956,0.1624,2,0,0.0182,-2.494,-0.7619,39.0,0.2355
6,6,9,2.875,0.1032,13,7,4.3,37.137,0.3335,0.1452,0.0606,0.0,19.8,20.21,0,0.2079,0.0819,0,0,0.6708,-1.3464,-0.028,23.0,0.6863
298,3,14,3.2027,0.1442,26,12,6.3,3.678,0.2336,0.3056,0.1525,0.8,9.1,35.93,0,0.1537,0.1256,1,0,0.0331,0.3771,-0.5733,55.0,0.2354
1821,5,15,0.7489,0.6392,13,13,4.5,2.484,0.1052,0.0506,0.3231,0.9,65.6,12.15,0,0.0741,0.2219,3,0,0.2076,-1.2598,0.0802,58.0,0.428
1544,6,23,3.711,0.2048,23,58,9.1,2.358,0.1205,0.1238,0.0736,6.4,11.5,21.94,0,0.3374,0.1692,4,0,0.0244,-0.3343,0.4052,43.0,0.9696
588,7,17,2.4085,0.2321,9,4,1.4,3.786,0.2415,0.1872,0.6699,5.1,31.7,14.0,0,0.1742,0.3209,1,0,0.2994,1.2344,-0.5994,68.0,0.5016
1686,1,11,3.3321,0.109,24,17,6.2,3.425,0.2257,0.1092,0.408,4.2,26.3,309.77,1,0.6075,0.3219,1,0,0.0454,-0.9501,-1.2536,5.0,0.7863
2523,6,17,0.7341,0.7383,40,1,15.2,2.522,0.4216,0.3263,0.3687,1.6,16.8,165.84,0,0.5405,0.4933,0,1,0.1537,-0.0187,-1.291,60.0,0.42
666,6,19,2.4627,0.2537,23,53,6.6,3.098,0.2434,0.4006,0.1912,7.6,34.5,30.35,0,0.402,0.2057,2,0,0.1568,0.0532,-0.415,58.0,0.9154
2694,7,8,1.0867,0.2381,13,35,5.6,2.118,0.1609,0.271,0.1887,4.8,11.8,9.42,1,0.1823,0.1948,3,0,0.4098,-0.8867,1.2645,60.0,0.3888
2003,1,19,2.7024,0.2315,8,38,3.1,2.16,0.0517,0.1986,0.159,0.3,10.6,95.1,0,0.2646,0.301,1,0,0.036,-1.5705,1.4981,6.0,0.1128
2208,6,14,1.3451,0.3386,20,50,4.6,3.617,0.2412,0.2212,0.2948,8.5,16.5,273.71,0,0.1133,0.0702,2,0,0.1617,-1.8913,-0.4833,18.0,0.9215
3387,0,9,1.936,0.1523,61,5,21.8,2.688,0.0205,0.5102,0.0852,2.4,26.6,350.89,0,0.0756,0.0985,2,1,0.0475,0.6922,1.0826,25.0,0.0502
203,7,20,3.3349,0.1979,57,48,21.7,2.54,0.5611,0.4535,0.3188,2.3,11.7,720.0,0,0.1053,0.0683,2,0,0.395,-0.187,-0.4915,24.0,0.3746
173,7,17,2.8537,0.1963,54,49,17.2,2.987,0.2157,0.1244,0.3632,2.1,35.2,82.0,1,0.3299,0.2038,2,0,0.3558,0.5155,-0.6566,71.0,0.9919
607,3,9,5.5856,0.0534,11,44,1.4,4.853,0.4593,0.1394,0.1955,5.0,10.5,6.35,0,0.0593,0.204,4,1,0.3563,2.029,1.5558,19.0,0.7009
461,3,20,2.1411,0.3066,19,36,4.5,3.528,0.1013,0.0646,0.0762,2.1,49.4,24.07,0,0.0314,0.5226,2,0,0.2305,1.0014,0.9103,3.0,0.4664
608,2,2,1.4872,0.0438,39,37,18.8,1.99,0.0759,0.2026,0.0139,3.1,20.2,123.97,0,0.2959,0.1472,2,0,0.4768,0.4895,-0.3739,25.0,0.6336
1629,2,14,0.6859,0.6488,11,35,2.4,3.323,0.1238,0.1109,0.0926,0.6,32.8,451.42,0,0.18,0.1968,0,1,0.207,-0.2222,1.9653,52.0,0.3839
563,7,8,1.301,0.1999,11,46,4.5,2.18,0.0788,0.1806,0.0679,3.4,20.1,12.74,0,0.0544,0.1474,3,1,0.2573,-1.4203,0.8449,11.0,0.1988
94,4,21,4.1969,0.1655,51,37,20.3,2.428,0.3012,0.2317,0.1076,0.6,27.4,278.94,1,0.1524,0.0374,1,0,0.2665,-0.7991,0.6356,93.0,0.7867
1180,6,7,2.6131,0.0882,74,27,40.0,1.823,0.274,0.2257,0.0523,5.2,83.7,6.41,0,0.2179,0.3078,1,0,0.1989,-0.4833,-0.9285,37.0,0.3188
3102,7,7,2.3908,0.0963,42,49,15.0,2.651,0.1819,0.1464,0.3454,6.4,16.3,28.87,0,0.0035,0.1258,1,0,0.3826,0.1128,2.0671,41.0,0.4216
1765,0,14,0.7917,0.5657,14,17,7.2,1.735,0.4916,0.568,0.119,5.6,20.0,22.93,0,0.137,0.191,1,1,0.0306,0.6761,0.7414,98.0,0.1845
978,2,19,0.874,0.698,18,17,4.6,3.319,0.1355,0.0205,0.0421,3.0,20.1,10.51,0,0.1227,0.0164,5,0,0.2491,-0.3983,0.5936,88.0,0.003
1526,0,13,7.2757,0.0593,2,56,1.3,1.306,0.0724,0.0748,0.7491,3.2,10.6,9.24,0,0.1093,0.3176,0,0,0.0296,-1.7974,0.1297,77.0,0.7722
462,3,5,2.0468,0.0801,80,37,40.0,1.951,0.1106,0.2085,0.506,1.7,24.7,15.12,0,0.2579,0.2487,4,0,0.1752,-0.4908,-1.0453,55.0,0.8574
774,4,11,3.0237,0.1199,22,53,9.1,2.188,0.1287,0.6498,0.0409,2.3,24.2,35.69,0,0.2801,0.078,0,0,0.2537,0.6676,0.8811,21.0,0.5544
654,4,17,3.2745,0.1713,4,9,1.6,1.641,0.3078,0.204,0.6547,0.8,3.9,11.28,0,0.1074,0.1665,0,1,0.1778,1.6955,0.3675,52.0,0.7875
996,7,24,9.9387,0.0802,3,49,1.5,1.402,0.1575,0.1849,0.2446,0.3,33.7,271.29,0,0.3805,0.1849,1,0,0.2663,-1.1045,0.4384,93.0,0.3154
3359,1,10,11.0089,0.0302,20,54,5.8,3.02,0.4553,0.2527,0.2254,2.6,12.2,147.12,0,0.0803,0.0882,2,0,0.2095,-1.4486,0.8418,31.0,0.5403
369,2,12,3.4723,0.1141,80,51,40.0,1.951,0.1498,0.3609,0.2163,6.0,43.2,27.71,0,0.0609,0.2735,1,0,0.3142,0.7758,-0.3242,93.0,0.1569
105,5,11,3.9443,0.0922,14,59,4.3,2.712,0.0326,0.2287,0.0803,0.9,10.3,4.53,0,0.1019,0.1146,1,0,0.0587,-0.9731,0.4388,36.0,0.2463
431,7,8,2.2383,0.1174,8,56,2.3,2.577,0.2794,0.0023,0.2457,0.0,44.5,123.88,0,0.1476,0.3148,1,0,0.189,-0.9325,0.3172,46.0,0.963
3527,0,13,30.0,0.0144,54,8,29.6,1.766,0.5438,0.2631,0.2742,0.7,32.9,8.08,0,0.0051,0.2732,2,0,0.3813,0.1523,0.3379,80.0,0.3401
2898,5,5,7.9357,0.0209,34,36,16.7,1.928,0.3228,0.1733,0.317,11.5,27.5,7.62,0,0.1246,0.1879,0,0,0.1206,-0.3209,0.1218,3.0,0.9256
276,5,15,5.9623,0.0834,23,58,8.6,2.43,0.2923,0.3035,0.1501,0.9,19.1,18.67,0,0.168,0.1555,1,0,0.0241,-0.1957,0.0394,14.0,0.7877
1565,3,9,0.4971,0.5656,34,9,13.4,2.361,0.0626,0.1714,0.1609,4.3,27.4,28.09,0,0.4162,0.168,0,0,0.3782,2.3472,-0.2687,40.0,0.6865
1355,3,7,0.9098,0.2474,13,46,3.1,3.218,0.5197,0.1818,0.1086,0.1,12.9,11.17,0,0.2469,0.3008,0,0,0.3467,-0.6433,-1.1392,49.0,0.0102
459,5,22,7.8923,0.0925,5,42,1.3,2.345,0.4143,0.0864,0.0348,2.6,8.9,82.37,0,0.4035,0.5084,1,0,0.1925,-0.8066,-0.8417,50.0,0.6401
2678,5,7,10.3654,0.0224,47,38,13.3,3.313,0.3079,0.1554,0.1371,2.8,7.0,161.81,0,0.0594,0.0116,3,1,0.2111,1.066,0.4016,56.0,0.6537
2287,6,14,9.6037,0.0484,10,13,3.6,2.257,0.039,0.5563,0.3657,0.2,38.0,21.37,0,0.2234,0.3229,2,0,0.2101,-1.7143,2.9148,24.0,0.9795
1309,2,3,2.6537,0.0372,26,45,14.3,1.737,0.1787,0.0456,0.4348,13.6,17.3,425.63,0,0.059,0.0949,1,0,0.0699,0.2258,-0.4189,64.0,0.8093
579,1,2,1.2607,0.0515,14,40,2.2,4.528,0.4304,0.0727,0.2096,0.7,11.1,205.33,0,0.309,0.306,3,0,0.1004,0.0072,-0.5835,64.0,0.8703
1398,6,6,1.8992,0.1035,43,19,17.5,2.342,0.0304,0.2211,0.2776,0.5,9.0,3.73,1,0.5174,0.0685,1,1,0.6662,-0.3269,-0.618,25.0,0.1085
1523,7,9,1.0035,0.2893,11,24,7.1,1.464,0.017,0.2232,0.0799,0.1,15.3,71.36,0,0.3669,0.1754,2,1,0.1162,0.7765,1.5892,87.0,0.7779
2260,2,7,18.1182,0.0129,3,51,1.9,1.341,0.2213,0.1079,0.0805,1.9,32.0,221.74,0,0.0875,0.4953,4,0,0.1256,0.4572,0.0978,38.0,0.9102
2533,1,15,6.0392,0.0823,14,41,4.2,2.699,0.311,0.2407,0.1177,1.9,17.6,2.72,0,0.2932,0.3234,1,0,0.1636,0.5222,1.084,8.0,0.9384
3424,5,24,10.6478,0.0749,24,31,6.5,3.301,0.5513,0.2201,0.0014,13.5,7.4,35.19,0,0.1838,0.1367,0,0,0.4695,0.0449,-0.2518,13.0,0.1951
846,0,16,2.2861,0.2299,4,42,2.0,1.383,0.2953,0.0146,0.3094,2.7,3.8,22.3,0,0.1943,0.0301,0,1,0.1059,-1.5213,-0.5144,80.0,0.6682
2435,7,14,1.6949,0.27,10,40,2.6,2.998,0.6418,0.2757,0.1482,0.6,32.9,3.36,0,0.0223,0.113,2,0,0.1373,-0.9498,0.0412,83.0,0.8538
1534,4,14,1.3254,0.3435,29,25,12.7,2.145,0.5701,0.1733,0.4693,0.8,17.7,7.19,0,0.1425,0.2426,1,0,0.5573,0.2135,-1.8113,26.0,0.2897
1751,6,15,1.1121,0.4365,15,6,4.9,2.566,0.0741,0.4901,0.1168,0.1,46.7,23.99,0,0.1833,0.3375,1,0,0.1835,-0.9872,0.7441,53.0,0.3357
1322,2,12,7.0931,0.0561,4,39,0.8,2.557,0.0641,0.0254,0.1456,4.3,20.6,4.49,1,0.0452,0.1701,0,1,0.2522,-1.0938,0.1191,49.0,0.7062
3197,62,205,5.3724,1.2641,23,15,5.9,3.418,0.2667,0.05,0.3367,8.1,64.9,0.4934,1,0.2372,0.4877,4,0,0.256,-1.4566,0.3325,74.0,0.5597
2712,3,16,7.3413,0.0723,28,46,10.7,2.436,0.3935,0.2747,0.3578,6.2,19.1,537.76,0,0.3632,0.6424,0,0,0.2344,-0.5821,0.1922,50.0,0.4941
178,0,2,1.4331,0.0455,21,1,10.9,1.84,0.2068,0.3016,0.3446,3.0,17.3,25.11,0,0.2324,0.1789,2,0,0.3044,0.6858,0.1419,16.0,0.4347
249,3,21,16.4245,0.0425,8,16,2.9,2.137,0.4325,0.374,0.607,2.8,13.8,2.51,0,0.0104,0.0994,0,1,0.1348,-0.007,0.5826,6.0,0.4968
375,5,12,10.5716,0.0377,37,19,17.7,1.983,0.7185,0.2652,0.4403,3.1,11.6,23.05,0,0.215,0.175,1,1,0.1131,0.6029,-0.5109,55.0,0.1765
2980,5,22,3.5818,0.2029,27,5,9.4,2.629,0.3793,0.0886,0.1376,0.5,48.7,46.78,0,0.0244,0.1772,0,0,0.1358,0.0364,-0.0592,98.0,0.7691
774,1,13,2.3338,0.1831,50,28,16.6,2.852,0.3455,0.1705,0.2354,0.0,19.5,16.37,0,0.2109,0.2366,1,0,0.0302,-1.7881,-0.2329,52.0,0.2188
1890,7,10,1.9408,0.1689,8,52,2.6,2.229,0.3356,0.1959,0.1261,0.6,16.8,172.59,0,0.4249,0.244,3,0,0.0793,-0.7593,-0.6994,1.0,0.0497
2110,0,0,8.1996,0.0,7,5,3.0,1.827,0.0144,0.4757,0.3746,0.3,96.1,43.56,0,0.211,0.0769,3,2,0.2212,1.5476,-1.1444,65.0,0.0893
2944,5,6,0.3642,0.5031,80,21,30.5,2.543,0.1576,0.1102,0.0297,2.2,19.3,24.1,0,0.3253,0.1399,1,0,0.5133,0.8145,0.5908,69.0,0.3698
2783,2,8,2.8545,0.0923,23,9,8.2,2.602,0.1364,0.4175,0.0171,2.3,24.0,118.65,0,0.0561,0.2519,1,1,0.0684,0.3097,1.7009,86.0,0.2711
1785,6,19,3.3507,0.1872,13,11,4.8,2.374,0.289,0.3248,0.3742,0.9,26.7,5.53,0,0.1082,0.0246,1,0,0.1545,-0.7234,-1.4906,55.0,0.2876
1621,1,12,2.4893,0.1586,14,36,2.6,4.067,0.1028,0.2836,0.2073,0.3,9.9,103.3,0,0.5497,0.2932,0,0,0.5635,-1.6545,1.8629,29.0,0.1583
2585,1,10,5.32,0.0623,8,27,3.2,2.001,0.0148,0.2825,0.2539,5.9,18.8,15.4,0,0.0908,0.3466,1,0,0.1127,-0.4635,-0.6596,74.0,0.7083
3596,3,6,1.7263,0.1137,15,22,3.3,3.624,0.2192,0.2496,0.2113,3.3,12.4,56.8,0,0.1934,0.2687,0,0,0.1914,0.6293,-1.8515,60.0,0.001
855,2,7,0.9121,0.2468,9,21,1.4,3.96,0.0488,0.0601,0.3525,5.5,24.4,275.59,0,0.0747,0.0536,2,0,0.2226,-0.3499,0.6319,93.0,0.0651
248,1,9,1.8641,0.1581,10,16,2.9,2.691,0.1196,0.2746,0.1318,0.6,46.4,17.22,0,0.163,0.4316,1,0,0.1843,1.0394,1.0747,73.0,0.3975
1573,3,10,1.2101,0.2681,8,5,3.6,1.895,0.1766,0.1194,0.3153,3.2,53.1,10.21,0,0.1596,0.1317,0,0,0.2958,1.5676,0.9703,55.0,0.8682
1079,148,310,0.8714,11.4216,17,22,4.5,3.184,0.3243,0.1499,0.3154,0.3,24.1,0.0674,0,0.2166,0.0356,2,0,0.5015,0.7672,0.4921,32.0,0.4934
1281,7,24,2.46,0.3209,10,56,1.0,5.189,0.0954,0.1792,0.0441,3.7,11.7,56.4,0,0.1202,0.2656,4,0,0.0989,0.7979,-0.4073,16.0,0.4336
786,3,14,1.7046,0.2685,59,40,24.5,2.328,0.1976,0.5795,0.3855,4.8,14.2,20.96,0,0.3176,0.313,1,0,0.1381,2.5272,0.0444,13.0,0.6424
1623,4,7,3.4456,0.0671,15,56,2.4,4.502,0.4374,0.2385,0.662,3.7,32.6,2.03,0,0.1049,0.3471,1,0,0.2792,1.2902,0.2444,16.0,0.053
1396,139,445,6.782,2.1764,20,36,5.6,3.166,0.0354,0.0801,0.2021,2.6,35.5,0.0077,0,0.3204,0.3129,3,0,0.3571,-0.0562,0.1222,16.0,0.8195
626,5,10,10.2587,0.0324,36,56,11.5,2.907,0.1223,0.2333,0.2616,3.1,25.9,46.28,0,0.2578,0.0896,0,0,0.2599,-0.4534,-0.6725,10.0,0.1419
2843,4,15,2.7702,0.1783,55,38,19.3,2.747,0.1911,0.6908,0.0923,0.2,9.8,16.45,0,0.2327,0.6117,0,0,0.2393,0.4467,-1.5102,34.0,0.2698
3076,0,2,3.9146,0.0169,28,20,9.0,2.883,0.3566,0.7348,0.1754,2.0,24.9,70.26,0,0.3358,0.078,4,0,0.3561,-1.289,0.3535,86.0,0.0776
1906,0,15,6.2467,0.0796,46,28,25.7,1.755,0.2001,0.4155,0.0062,2.5,12.6,150.95,1,0.2437,0.2993,1,0,0.2237,-0.0891,0.4901,86.0,0.3449
3570,7,10,0.9563,0.3368,12,43,2.3,3.827,0.3681,0.1326,0.2639,2.1,53.7,109.24,0,0.2897,0.2592,2,0,0.1235,-0.6519,0.7659,49.0,0.2543
602,5,18,7.9128,0.0755,14,23,3.9,2.909,0.0427,0.3599,0.1924,1.7,25.1,58.06,0,0.2789,0.4238,1,0,0.0526,2.9231,0.484,56.0,0.7571
1652,2,12,0.8492,0.4533,26,31,6.5,3.545,0.0192,0.0506,0.5609,1.5,29.8,323.57,1,0.4076,0.135,2,0,0.4911,-1.4504,-0.5312,70.0,0.2134
732,7,15,3.837,0.1292,6,53,2.9,1.632,0.3041,0.1333,0.3177,2.5,16.1,14.13,0,0.1731,0.1507,2,0,0.128,3.1351,-1.0438,33.0,0.8458
289,3,5,8.3861,0.0198,18,54,6.4,2.456,0.2431,0.0493,0.0607,1.5,26.8,4.6,0,0.2047,0.1254,1,0,0.4203,-0.4127,1.1944,61.0,0.9439
7,0,9,4.9124,0.0607,26,55,7.2,18.9096,0.2139,0.4991,0.0544,1.0,28.3,20.8,0,0.1349,0.0563,2,0,0.8516,1.0394,0.562,46.0,0.9223
2891,3,18,8.8232,0.0677,15,11,4.5,2.778,0.3113,0.0893,0.2944,0.8,7.6,17.89,0,0.25,0.0738,1,1,0.3241,-0.2568,-0.8865,18.0,0.7489
1450,0,12,2.8653,0.138,32,57,10.4,2.869,0.1463,0.201,0.1563,5.8,7.2,0.7,0,0.3483,0.2363,0,0,0.0124,0.0973,0.0355,16.0,0.2307
706,2,11,3.071,0.1181,19,50,6.9,2.532,0.0697,0.2669,0.318,0.7,11.8,41.82,0,0.5116,0.0291,1,0,0.3669,0.0822,-0.3047,24.0,0.0646
